,cbSize,cioengine,ciodepth,crw,cnproc,cdevice,cdirect,cmemlim,cmemlim_bytes,readBW_bytes,readBW,writeBW_bytes,writeBW,avgreadlat_ns,avgreadlat,avgwritelat_ns,avgwritelat,USR_UTIL_perc,SYS_UTIL_perc,IOW_UTIL_perc,IDL_UTIL_perc,CPU_UTIL_perc
22,4096,mmap,1,randread,64,ssd,1,32G,34359738368,2644684295,2.5 GB,0,0.0 B,95384.900565,95.4 µs,0.0,0.0 ns,1.34917,6.82083,45.4833,46.3492,53.6508
23,4096,mmap,1,randread,64,zram,1,32G,34359738368,10043770350,9.4 GB,0,0.0 B,18799.632173,18.8 µs,0.0,0.0 ns,5.355,43.445,0.0,51.195,48.805
24,4096,mmap,1,randread,64,ssd,0,4G,4294967296,2538771861,2.4 GB,0,0.0 B,101002.281681,101.0 µs,0.0,0.0 ns,1.295,9.13083,44.18,45.3883,54.6117
25,4096,mmap,1,randread,64,zram,0,4G,4294967296,8415316769,7.8 GB,0,0.0 B,27235.096349,27.2 µs,0.0,0.0 ns,3.44,47.7367,0.0,48.8267,51.1733
26,4096,mmap,1,randread,64,ssd,1,4G,4294967296,2540273426,2.4 GB,0,0.0 B,101622.989079,101.6 µs,0.0,0.0 ns,1.1725,9.30333,44.0242,45.4975,54.5025
27,4096,mmap,1,randread,64,zram,1,4G,4294967296,7467884887,7.0 GB,0,0.0 B,30974.098682,31.0 µs,0.0,0.0 ns,3.1475,48.8625,0.0,47.99,52.01
28,4096,mmap,1,randread,64,ssd,0,512M,536870912,2466068927,2.3 GB,0,0.0 B,104738.566684,104.7 µs,0.0,0.0 ns,1.19385,11.2938,41.8362,45.6738,54.3262
29,4096,mmap,1,randread,64,zram,0,512M,536870912,4151230925,3.9 GB,0,0.0 B,59720.427931,59.7 µs,0.0,0.0 ns,1.66286,53.1971,0.0,45.1386,54.8614
30,4096,mmap,1,randread,64,ssd,1,512M,536870912,2463240258,2.3 GB,0,0.0 B,104710.766197,104.7 µs,0.0,0.0 ns,1.14923,11.3854,42.2715,45.1915,54.8085
31,4096,mmap,1,randread,64,zram,1,512M,536870912,4143721462,3.9 GB,0,0.0 B,61243.218217,61.2 µs,0.0,0.0 ns,1.20286,53.3971,0.00285714,45.3957,54.6043
32,4096,mmap,1,randread,64,ssd,0,64G,68719476736,2533904009,2.4 GB,0,0.0 B,92538.687364,92.5 µs,0.0,0.0 ns,1.16833,8.755,44.4617,45.6117,54.3883
33,4096,mmap,1,randread,64,zram,0,64G,68719476736,17353403216,16.2 GB,0,0.0 B,10276.439781,10.3 µs,0.0,0.0 ns,8.01,32.64,0.0,59.35,40.65
34,4096,mmap,1,randread,64,ssd,1,64G,68719476736,2538021743,2.4 GB,0,0.0 B,92808.836405,92.8 µs,0.0,0.0 ns,1.15,8.63417,44.7125,45.5033,54.4967
35,4096,mmap,1,randread,64,zram,1,64G,68719476736,11848185644,11.0 GB,0,0.0 B,10336.652309,10.3 µs,0.0,0.0 ns,3.48,42.83,0.0,53.685,46.315
36,4096,mmap,1,randread,64,ssd,0,8G,8589934592,2501072817,2.3 GB,0,0.0 B,102277.821689,102.3 µs,0.0,0.0 ns,1.19308,9.90538,43.6808,45.2185,54.7815
37,4096,mmap,1,randread,64,zram,0,8G,8589934592,8620104959,8.0 GB,0,0.0 B,26423.685634,26.4 µs,0.0,0.0 ns,4.07667,46.84,0.0,49.08,50.92
38,4096,mmap,1,randread,64,ssd,1,8G,8589934592,2516643841,2.3 GB,0,0.0 B,102468.692796,102.5 µs,0.0,0.0 ns,1.21769,9.53846,43.9877,45.2531,54.7469
39,4096,mmap,1,randread,64,zram,1,8G,8589934592,7691904716,7.2 GB,0,0.0 B,29463.699711,29.5 µs,0.0,0.0 ns,3.16333,47.9467,0.0,48.88,51.12
40,4096,mmap,1,randrw,64,ssd,0,128M,134217728,723981762,690.4 MB,723658362,690.1 MB,161750.930371,161.8 µs,190132.681077,190.1 µs,0.744783,13.5378,41.7648,43.9496,56.0504
41,4096,mmap,1,randrw,64,zram,0,128M,134217728,301019657,287.1 MB,300885192,286.9 MB,59400.989122,59.4 µs,790987.801724,791.0 µs,0.263036,6.05929,45.9241,47.7234,52.2766
42,4096,mmap,1,randrw,64,ssd,1,128M,134217728,748256352,713.6 MB,747922108,713.3 MB,155426.913839,155.4 µs,191629.705347,191.6 µs,0.765909,11.1345,43.1491,44.9473,55.0527
43,4096,mmap,1,randrw,64,zram,1,128M,134217728,1142913677,1.1 GB,1142403141,1.1 GB,61341.675214,61.3 µs,162319.859561,162.3 µs,0.958571,55.0914,0.00142857,43.9479,56.0521
44,4096,mmap,1,randrw,64,ssd,0,16G,17179869184,815166372,777.4 MB,814802240,777.1 MB,148808.688631,148.8 µs,150073.272899,150.1 µs,0.9265,9.4245,43.424,46.219,53.781
45,4096,mmap,1,randrw,64,zram,0,16G,17179869184,378996628,361.4 MB,378827331,361.3 MB,47811.722825,47.8 µs,588679.714885,588.7 µs,0.347727,6.44182,42.6209,50.5789,49.4211
46,4096,mmap,1,randrw,64,ssd,1,16G,17179869184,755427402,720.4 MB,755089956,720.1 MB,154386.787452,154.4 µs,188030.35093,188.0 µs,0.764091,7.905,46.2368,45.0923,54.9077
47,4096,mmap,1,randrw,64,zram,1,16G,17179869184,1136864514,1.1 GB,1136356680,1.1 GB,19852.636008,19.9 µs,207084.682921,207.1 µs,0.886429,55.1,0.00357143,44.0086,55.9914
48,4096,mmap,1,randrw,64,ssd,0,1G,1073741824,875870693,835.3 MB,875479445,834.9 MB,147331.903319,147.3 µs,148882.998815,148.9 µs,0.805263,5.72842,48.1432,45.3195,54.6805
49,4096,mmap,1,randrw,64,zram,0,1G,1073741824,336710960,321.1 MB,336560552,321.0 MB,34713.687075,34.7 µs,705937.221825,705.9 µs,0.4478,5.33,48.8998,45.3052,54.6948
50,4096,mmap,1,randrw,64,ssd,1,1G,1073741824,784321837,748.0 MB,783971483,747.7 MB,148886.662982,148.9 µs,181872.506352,181.9 µs,0.956667,6.54286,46.9814,45.5167,54.4833
51,4096,mmap,1,randrw,64,zram,1,1G,1073741824,1368238485,1.3 GB,1367627297,1.3 GB,16715.661984,16.7 µs,170868.214435,170.9 µs,1.32727,54.4036,0.0,44.2682,55.7318
52,4096,mmap,1,randrw,64,ssd,0,256M,268435456,803389926,766.2 MB,803031054,765.8 MB,153821.826636,153.8 µs,166503.560117,166.5 µs,0.7805,10.556,44.15,44.5105,55.4895
53,4096,mmap,1,randrw,64,zram,0,256M,268435456,299733248,285.8 MB,299599358,285.7 MB,58744.82139,58.7 µs,782736.222716,782.7 µs,0.324107,7.51339,46.1004,45.9961,54.0039
54,4096,mmap,1,randrw,64,ssd,1,256M,268435456,760542937,725.3 MB,760203205,725.0 MB,152565.474527,152.6 µs,189048.391353,189.0 µs,0.819524,9.60571,44.5652,45.0095,54.9905
55,4096,mmap,1,randrw,64,zram,1,256M,268435456,1262950693,1.2 GB,1262386537,1.2 GB,35784.288567,35.8 µs,167851.667584,167.9 µs,1.14692,54.8469,0.0,44.0046,55.9954
56,4096,mmap,1,randrw,64,ssd,0,2G,2147483648,840895871,801.9 MB,840520246,801.6 MB,146570.773963,146.6 µs,154986.030258,155.0 µs,1.02684,6.55737,46.5642,45.8463,54.1537
57,4096,mmap,1,randrw,64,zram,0,2G,2147483648,356989864,340.5 MB,356830398,340.3 MB,29001.709392,29.0 µs,661414.925143,661.4 µs,0.488298,5.05362,46.7326,47.7172,52.2828
58,4096,mmap,1,randrw,64,ssd,1,2G,2147483648,789656134,753.1 MB,789303397,752.7 MB,148176.663384,148.2 µs,180522.690662,180.5 µs,0.810476,6.30857,47.1271,45.7524,54.2476
59,4096,mmap,1,randrw,64,zram,1,2G,2147483648,1183450904,1.1 GB,1182922261,1.1 GB,16941.771483,16.9 µs,200624.752119,200.6 µs,1.19154,54.7892,0.00384615,44.0169,55.9831
60,4096,mmap,1,randrw,64,ssd,0,32G,34359738368,845821379,806.6 MB,845443553,806.3 MB,137025.799972,137.0 µs,138515.480446,138.5 µs,0.946316,10.7547,43.4079,44.8821,55.1179
61,4096,mmap,1,randrw,64,zram,0,32G,34359738368,508243334,484.7 MB,508016303,484.5 MB,14260.732188,14.3 µs,415729.245036,415.7 µs,0.501515,2.72152,44.5697,52.1685,47.8315
62,4096,mmap,1,randrw,64,ssd,1,32G,34359738368,788749983,752.2 MB,788397651,751.9 MB,146388.863938,146.4 µs,178733.684389,178.7 µs,0.877143,5.37857,48.4881,45.2543,54.7457
63,4096,mmap,1,randrw,64,zram,1,32G,34359738368,1268919445,1.2 GB,1268352623,1.2 GB,14480.968442,14.5 µs,183359.141332,183.4 µs,1.09538,55.0177,0.0423077,43.8454,56.1546
64,4096,mmap,1,randrw,64,ssd,0,4G,4294967296,881486977,840.7 MB,881093220,840.3 MB,145324.622886,145.3 µs,147201.217697,147.2 µs,0.811667,6.18556,47.7561,45.2422,54.7578
65,4096,mmap,1,randrw,64,zram,0,4G,4294967296,380111645,362.5 MB,379941850,362.3 MB,32587.517967,32.6 µs,636216.017058,636.2 µs,0.469545,5.83409,48.5182,45.1739,54.8261
66,4096,mmap,1,randrw,64,ssd,1,4G,4294967296,773657518,737.8 MB,773311927,737.5 MB,150417.989009,150.4 µs,184260.510072,184.3 µs,0.936667,6.88381,46.2514,45.9262,54.0738
67,4096,mmap,1,randrw,64,zram,1,4G,4294967296,1173109444,1.1 GB,1172585419,1.1 GB,19660.012014,19.7 µs,198957.21412,199.0 µs,1.01786,55.0157,0.00785714,43.9579,56.0421
68,4096,mmap,1,randrw,64,ssd,0,512M,536870912,833634460,795.0 MB,833262078,794.7 MB,149852.847773,149.9 µs,159518.541908,159.5 µs,0.9035,7.736,46.7275,44.627,55.373
69,4096,mmap,1,randrw,64,zram,0,512M,536870912,326630560,311.5 MB,326484655,311.4 MB,38406.661065,38.4 µs,722113.051227,722.1 µs,0.395192,5.48135,46.5715,47.4794,52.5206
70,4096,mmap,1,randrw,64,ssd,1,512M,536870912,775823158,739.9 MB,775476600,739.6 MB,149825.555598,149.8 µs,184595.182415,184.6 µs,0.818571,7.99619,45.9938,45.191,54.809
71,4096,mmap,1,randrw,64,zram,1,512M,536870912,1253644644,1.2 GB,1253084645,1.2 GB,22209.852024,22.2 µs,183344.904391,183.3 µs,1.00769,54.8585,0.0,44.1331,55.8669
72,4096,mmap,1,randrw,64,ssd,0,64G,68719476736,893309790,851.9 MB,892910752,851.5 MB,129112.342749,129.1 µs,137175.227795,137.2 µs,0.914444,7.71,45.1617,46.21,53.79
73,4096,mmap,1,randrw,64,zram,0,64G,68719476736,1511851762,1.4 GB,1511176423,1.4 GB,11216.321092,11.2 µs,69487.668533,69.5 µs,1.519,10.324,20.2,67.948,32.052
74,4096,mmap,1,randrw,64,ssd,1,64G,68719476736,763550639,728.2 MB,763209563,727.9 MB,142781.828001,142.8 µs,172053.99154,172.1 µs,0.80619,7.0881,47.2471,44.8548,55.1452
75,4096,mmap,1,randrw,64,zram,1,64G,68719476736,937105695,893.7 MB,936687093,893.3 MB,7257.202858,7.3 µs,164830.712417,164.8 µs,0.674706,51.5282,0.428235,47.3618,52.6382
76,4096,mmap,1,randrw,64,ssd,0,8G,8589934592,880222678,839.4 MB,879829486,839.1 MB,144760.48064,144.8 µs,147299.449127,147.3 µs,0.837778,7.67333,46.5133,44.9694,55.0306
77,4096,mmap,1,randrw,64,zram,0,8G,8589934592,370434317,353.3 MB,370268846,353.1 MB,36630.31841,36.6 µs,637981.806753,638.0 µs,0.466667,6.62578,48.352,44.5547,55.4453
78,4096,mmap,1,randrw,64,ssd,1,8G,8589934592,760408316,725.2 MB,760068644,724.9 MB,152575.09414,152.6 µs,187123.101211,187.1 µs,0.783182,7.64818,45.6073,45.9595,54.0405
79,4096,mmap,1,randrw,64,zram,1,8G,8589934592,1222865580,1.1 GB,1222319330,1.1 GB,19035.470019,19.0 µs,191925.042647,191.9 µs,0.916154,55.0108,0.000769231,44.0677,55.9323
80,4096,mmap,1,randwrite,64,ssd,0,128M,134217728,0,0.0 B,955817802,911.5 MB,0.0,0.0 ns,266964.904521,267.0 µs,0.489714,9.13114,45.5469,44.826,55.174
81,4096,mmap,1,randwrite,64,zram,0,128M,134217728,0,0.0 B,308308403,294.0 MB,0.0,0.0 ns,834890.5217,834.9 µs,0.141091,3.03355,48.6214,48.1395,51.8605
82,4096,mmap,1,randwrite,64,ssd,1,128M,134217728,0,0.0 B,1178923944,1.1 GB,0.0,0.0 ns,220493.871798,220.5 µs,0.696786,9.58571,45.0,44.7154,55.2846
83,4096,mmap,1,randwrite,64,zram,1,128M,134217728,0,0.0 B,1302541353,1.2 GB,0.0,0.0 ns,199000.978616,199.0 µs,0.6132,55.9028,0.0,43.4832,56.5168
84,4096,mmap,1,randwrite,64,ssd,0,16G,17179869184,0,0.0 B,1362022371,1.3 GB,0.0,0.0 ns,185482.077066,185.5 µs,0.704583,6.53417,45.8696,46.8842,53.1158
85,4096,mmap,1,randwrite,64,zram,0,16G,17179869184,0,0.0 B,448338139,427.6 MB,0.0,0.0 ns,577891.846576,577.9 µs,0.145789,2.70368,48.5978,48.5291,51.4709
86,4096,mmap,1,randwrite,64,ssd,1,16G,17179869184,0,0.0 B,1144104234,1.1 GB,0.0,0.0 ns,226571.380812,226.6 µs,0.660345,6.77517,47.6403,44.9238,55.0762
87,4096,mmap,1,randwrite,64,zram,1,16G,17179869184,0,0.0 B,1246363115,1.2 GB,0.0,0.0 ns,208336.171411,208.3 µs,0.555185,56.0744,0.00148148,43.3674,56.6326
88,4096,mmap,1,randwrite,64,ssd,0,1G,1073741824,0,0.0 B,1251720887,1.2 GB,0.0,0.0 ns,205927.86534,205.9 µs,0.666538,4.44192,49.3627,45.5242,54.4758
89,4096,mmap,1,randwrite,64,zram,0,1G,1073741824,0,0.0 B,346176397,330.1 MB,0.0,0.0 ns,700925.145739,700.9 µs,0.225816,2.39163,47.8252,49.5346,50.4654
90,4096,mmap,1,randwrite,64,ssd,1,1G,1073741824,0,0.0 B,1200424077,1.1 GB,0.0,0.0 ns,216288.046748,216.3 µs,0.676429,6.08107,47.8504,45.3904,54.6096
91,4096,mmap,1,randwrite,64,zram,1,1G,1073741824,0,0.0 B,1344909126,1.3 GB,0.0,0.0 ns,192970.69791,193.0 µs,0.598333,55.8871,0.000416667,43.5096,56.4904
92,4096,mmap,1,randwrite,64,ssd,0,256M,268435456,0,0.0 B,957736045,913.4 MB,0.0,0.0 ns,267140.507105,267.1 µs,0.529143,10.4097,44.4089,44.6463,55.3537
93,4096,mmap,1,randwrite,64,zram,0,256M,268435456,0,0.0 B,314520008,299.9 MB,0.0,0.0 ns,815193.638765,815.2 µs,0.170833,4.39056,49.3952,45.9784,54.0216
94,4096,mmap,1,randwrite,64,ssd,1,256M,268435456,0,0.0 B,1172287218,1.1 GB,0.0,0.0 ns,221874.438755,221.9 µs,0.681071,8.40643,46.3821,44.5282,55.4718
95,4096,mmap,1,randwrite,64,zram,1,256M,268435456,0,0.0 B,1296691764,1.2 GB,0.0,0.0 ns,199858.625237,199.9 µs,0.6592,55.9152,0.0012,43.4248,56.5752
96,4096,mmap,1,randwrite,64,ssd,0,2G,2147483648,0,0.0 B,1278549466,1.2 GB,0.0,0.0 ns,199525.078585,199.5 µs,0.713462,5.09692,48.2204,45.9596,54.0404
97,4096,mmap,1,randwrite,64,zram,0,2G,2147483648,0,0.0 B,354472603,338.1 MB,0.0,0.0 ns,706446.21837,706.4 µs,0.243854,2.40292,44.2107,53.1409,46.8591
98,4096,mmap,1,randwrite,64,ssd,1,2G,2147483648,0,0.0 B,1199627762,1.1 GB,0.0,0.0 ns,216188.384647,216.2 µs,0.721429,5.94536,48.1714,45.1589,54.8411
99,4096,mmap,1,randwrite,64,zram,1,2G,2147483648,0,0.0 B,1358575713,1.3 GB,0.0,0.0 ns,191071.828624,191.1 µs,0.667917,55.8546,0.0,43.4767,56.5233
100,4096,mmap,1,randwrite,64,ssd,0,32G,34359738368,0,0.0 B,1409514639,1.3 GB,0.0,0.0 ns,175845.233405,175.8 µs,0.708261,7.53261,46.8635,44.8917,55.1083
101,4096,mmap,1,randwrite,64,zram,0,32G,34359738368,0,0.0 B,507949535,484.4 MB,0.0,0.0 ns,502685.868338,502.7 µs,0.191194,1.64254,51.0639,47.0888,52.9112
102,4096,mmap,1,randwrite,64,ssd,1,32G,34359738368,0,0.0 B,1208360765,1.1 GB,0.0,0.0 ns,212786.039211,212.8 µs,0.727778,5.18778,49.3248,44.7563,55.2437
103,4096,mmap,1,randwrite,64,zram,1,32G,34359738368,0,0.0 B,1310590012,1.2 GB,0.0,0.0 ns,196781.893977,196.8 µs,0.548,56.0656,0.0104,43.3736,56.6264
104,4096,mmap,1,randwrite,64,ssd,0,4G,4294967296,0,0.0 B,1200424077,1.1 GB,0.0,0.0 ns,199504.836605,199.5 µs,0.695714,7.79143,44.6325,46.8575,53.1425
105,4096,mmap,1,randwrite,64,zram,0,4G,4294967296,0,0.0 B,371043469,353.9 MB,0.0,0.0 ns,680790.480528,680.8 µs,0.218152,2.35359,47.6245,49.8001,50.1999
106,4096,mmap,1,randwrite,64,ssd,1,4G,4294967296,0,0.0 B,1206197373,1.1 GB,0.0,0.0 ns,214435.553324,214.4 µs,0.730741,5.60444,48.8293,44.8344,55.1656
107,4096,mmap,1,randwrite,64,zram,1,4G,4294967296,0,0.0 B,1282845667,1.2 GB,0.0,0.0 ns,201847.087775,201.8 µs,0.603077,55.9708,0.00576923,43.4177,56.5823
108,4096,mmap,1,randwrite,64,ssd,0,512M,536870912,0,0.0 B,1218560072,1.1 GB,0.0,0.0 ns,211796.810335,211.8 µs,0.605926,5.45815,48.6926,45.2389,54.7611
109,4096,mmap,1,randwrite,64,zram,0,512M,536870912,0,0.0 B,336639054,321.0 MB,0.0,0.0 ns,740450.218703,740.5 µs,0.188911,2.46386,47.4868,49.7898,50.2102
110,4096,mmap,1,randwrite,64,ssd,1,512M,536870912,0,0.0 B,1185922699,1.1 GB,0.0,0.0 ns,218555.005659,218.6 µs,0.776786,7.18357,46.9143,45.1239,54.8761
111,4096,mmap,1,randwrite,64,zram,1,512M,536870912,0,0.0 B,1280503051,1.2 GB,0.0,0.0 ns,202631.848084,202.6 µs,0.651538,55.9242,0.000384615,43.4231,56.5769
112,4096,mmap,1,randwrite,64,ssd,0,64G,68719476736,0,0.0 B,1382129459,1.3 GB,0.0,0.0 ns,175733.437279,175.7 µs,0.585417,7.12417,47.1379,45.1425,54.8575
113,4096,mmap,1,randwrite,64,zram,0,64G,68719476736,0,0.0 B,670316205,639.3 MB,0.0,0.0 ns,335160.700903,335.2 µs,0.249,2.2174,44.0016,53.515,46.485
114,4096,mmap,1,randwrite,64,ssd,1,64G,68719476736,0,0.0 B,1193958522,1.1 GB,0.0,0.0 ns,209888.789205,209.9 µs,0.659286,5.06857,49.4611,44.8071,55.1929
115,4096,mmap,1,randwrite,64,zram,1,64G,68719476736,0,0.0 B,1321528398,1.2 GB,0.0,0.0 ns,185896.838512,185.9 µs,0.53,55.7544,0.0112,43.7032,56.2968
116,4096,mmap,1,randwrite,64,ssd,0,8G,8589934592,0,0.0 B,1363048967,1.3 GB,0.0,0.0 ns,187954.785349,188.0 µs,0.6575,5.12875,48.4054,45.8008,54.1992
117,4096,mmap,1,randwrite,64,zram,0,8G,8589934592,0,0.0 B,410407644,391.4 MB,0.0,0.0 ns,618824.153574,618.8 µs,0.204217,2.3288,44.3892,53.0724,46.9276
118,4096,mmap,1,randwrite,64,ssd,1,8G,8589934592,0,0.0 B,1172167242,1.1 GB,0.0,0.0 ns,220593.072256,220.6 µs,0.636071,6.75321,47.0211,45.5879,54.4121
119,4096,mmap,1,randwrite,64,zram,1,8G,8589934592,0,0.0 B,1353811598,1.3 GB,0.0,0.0 ns,190584.933544,190.6 µs,0.59625,55.9162,0.0075,43.4775,56.5225
120,4096,mmap,1,read,64,ssd,0,128M,134217728,5091085845,4.7 GB,0,0.0 B,49603.670262,49.6 µs,0.0,0.0 ns,2.27167,19.4083,27.8217,50.5,49.5
121,4096,mmap,1,read,64,zram,0,128M,134217728,7256544533,6.8 GB,0,0.0 B,33306.706136,33.3 µs,0.0,0.0 ns,2.55,50.32,0.0,47.135,52.865
122,4096,mmap,1,read,64,ssd,1,128M,134217728,5074544139,4.7 GB,0,0.0 B,49463.3537,49.5 µs,0.0,0.0 ns,2.43667,19.0767,27.9167,50.5583,49.4417
123,4096,mmap,1,read,64,zram,1,128M,134217728,6779743166,6.3 GB,0,0.0 B,35681.539402,35.7 µs,0.0,0.0 ns,2.555,50.2,0.0,47.245,52.755
124,4096,mmap,1,read,64,ssd,0,16G,17179869184,5159894634,4.8 GB,0,0.0 B,47392.697139,47.4 µs,0.0,0.0 ns,2.07167,9.84167,32.08,55.995,44.005
125,4096,mmap,1,read,64,zram,0,16G,17179869184,13084439591,12.2 GB,0,0.0 B,16252.609426,16.3 µs,0.0,0.0 ns,5.915,38.65,0.0,55.435,44.565
126,4096,mmap,1,read,64,ssd,1,16G,17179869184,5158345348,4.8 GB,0,0.0 B,49655.792247,49.7 µs,0.0,0.0 ns,2.63167,9.02833,34.2167,54.1117,45.8883
127,4096,mmap,1,read,64,zram,1,16G,17179869184,8975898215,8.4 GB,0,0.0 B,26331.092777,26.3 µs,0.0,0.0 ns,4.1,47.7333,0.0,48.17,51.83
128,4096,mmap,1,read,64,ssd,0,1G,1073741824,4984729198,4.6 GB,0,0.0 B,49558.733016,49.6 µs,0.0,0.0 ns,2.245,10.6967,30.435,56.6183,43.3817
129,4096,mmap,1,read,64,zram,0,1G,1073741824,9736395117,9.1 GB,0,0.0 B,25560.352736,25.6 µs,0.0,0.0 ns,3.99,44.17,0.0,51.84,48.16
130,4096,mmap,1,read,64,ssd,1,1G,1073741824,5160669625,4.8 GB,0,0.0 B,49952.289764,50.0 µs,0.0,0.0 ns,2.61167,11.1617,29.4617,56.7567,43.2433
131,4096,mmap,1,read,64,zram,1,1G,1073741824,9398177890,8.8 GB,0,0.0 B,26276.611277,26.3 µs,0.0,0.0 ns,2.76,48.1667,0.0,49.07,50.93
132,4096,mmap,1,read,64,ssd,0,256M,268435456,5159894634,4.8 GB,0,0.0 B,49916.347144,49.9 µs,0.0,0.0 ns,2.635,16.165,28.6817,52.5117,47.4883
133,4096,mmap,1,read,64,zram,0,256M,268435456,6867826977,6.4 GB,0,0.0 B,34852.379856,34.9 µs,0.0,0.0 ns,2.96,49.9725,0.0,47.07,52.93
134,4096,mmap,1,read,64,ssd,1,256M,268435456,5166101092,4.8 GB,0,0.0 B,49832.247051,49.8 µs,0.0,0.0 ns,2.51333,15.8717,28.1333,53.47,46.53
135,4096,mmap,1,read,64,zram,1,256M,268435456,7074271848,6.6 GB,0,0.0 B,33930.308779,33.9 µs,0.0,0.0 ns,3.1425,49.485,0.0,47.3725,52.6275
136,4096,mmap,1,read,64,ssd,0,2G,2147483648,5154476202,4.8 GB,0,0.0 B,49788.591573,49.8 µs,0.0,0.0 ns,2.22333,10.5117,32.84,54.41,45.59
