,cbSize,cioengine,ciodepth,crw,cnproc,cdevice,cdirect,cmemlim,cmemlim_bytes,readBW_bytes,readBW,writeBW_bytes,writeBW,avgreadlat_ns,avgreadlat,avgwritelat_ns,avgwritelat,USR_UTIL_perc,SYS_UTIL_perc,IOW_UTIL_perc,IDL_UTIL_perc,CPU_UTIL_perc
39,4096,mmap,1,randrw,64,zram,1,16G,17179869184,700632273,668.2 MB,700319303,667.9 MB,7248.804872,7.2 µs,167835.525594,167.8 µs,0.431739,51.5739,0.172174,47.8178,52.1822
40,4096,mmap,1,randrw,64,ssd,0,1G,1073741824,668730819,637.8 MB,668432099,637.5 MB,142932.677904,142.9 µs,238494.707137,238.5 µs,0.796,6.0224,46.9472,46.228,53.772
41,4096,mmap,1,randrw,64,zram,0,1G,1073741824,334033923,318.6 MB,333884711,318.4 MB,35526.980897,35.5 µs,705791.568374,705.8 µs,0.474,5.4516,47.9734,46.09,53.91
42,4096,mmap,1,randrw,64,ssd,1,1G,1073741824,787015990,750.6 MB,786664433,750.2 MB,148131.986253,148.1 µs,182169.7585,182.2 µs,0.883333,6.21905,47.2362,45.6581,54.3419
43,4096,mmap,1,randrw,64,zram,1,1G,1073741824,1273621934,1.2 GB,1273053011,1.2 GB,15230.511899,15.2 µs,187069.725796,187.1 µs,1.0875,54.7442,0.00166667,44.1658,55.8342
44,4096,mmap,1,randrw,64,ssd,0,256M,268435456,657497881,627.0 MB,657204179,626.8 MB,154337.147024,154.3 µs,179623.409327,179.6 µs,0.824,17.2724,37.0176,44.8752,55.1248
45,4096,mmap,1,randrw,64,zram,0,256M,268435456,316709496,302.0 MB,316568023,301.9 MB,35286.746669,35.3 µs,770787.138737,770.8 µs,0.162453,2.93245,45.5734,51.23,48.77
46,4096,mmap,1,randrw,64,ssd,1,256M,268435456,763211509,727.9 MB,762870585,727.5 MB,152580.000393,152.6 µs,188041.582818,188.0 µs,0.803333,9.4019,44.8267,44.9657,55.0343
47,4096,mmap,1,randrw,64,zram,1,256M,268435456,1236415825,1.2 GB,1235863522,1.2 GB,32741.177343,32.7 µs,175730.305844,175.7 µs,1.06,54.8785,0.0,44.06,55.94
48,4096,mmap,1,randrw,64,ssd,0,2G,2147483648,998066279,951.8 MB,997620446,951.4 MB,130043.381468,130.0 µs,129790.484065,129.8 µs,0.873125,4.11688,48.8225,46.1794,53.8206
49,4096,mmap,1,randrw,64,zram,0,2G,2147483648,9594476346,8.9 GB,9590190525,8.9 GB,12366.305722,12.4 µs,10990.001053,11.0 µs,10.8,30.13,0.0,59.06,40.94
50,4096,mmap,1,randrw,64,ssd,1,2G,2147483648,762195925,726.9 MB,761855454,726.6 MB,144077.805612,144.1 µs,174128.057914,174.1 µs,0.808571,6.31476,48.001,44.8719,55.1281
51,4096,mmap,1,randrw,64,zram,1,2G,2147483648,758294300,723.2 MB,757955572,722.8 MB,7168.362166,7.2 µs,160112.777748,160.1 µs,0.511364,49.4536,0.285,49.7505,50.2495
52,4096,mmap,1,randrw,64,ssd,0,32G,34359738368,1002959618,956.5 MB,1002511599,956.1 MB,122413.285771,122.4 µs,121878.971201,121.9 µs,0.998125,6.90188,47.5681,44.5256,55.4744
53,4096,mmap,1,randrw,64,zram,0,32G,34359738368,6347878513,5.9 GB,6345042937,5.9 GB,10691.716191,10.7 µs,9568.916867,9.6 µs,3.915,44.275,0.0,51.81,48.19
54,4096,mmap,1,randrw,64,ssd,1,32G,34359738368,772822448,737.0 MB,772477231,736.7 MB,142679.591749,142.7 µs,173459.372229,173.5 µs,0.770476,6.08905,48.3195,44.8186,55.1814
55,4096,mmap,1,randrw,64,zram,1,32G,34359738368,718112212,684.8 MB,717791434,684.5 MB,7236.613102,7.2 µs,166048.324464,166.0 µs,0.51913,50.7222,0.29,48.4687,51.5313
56,4096,mmap,1,randrw,64,ssd,0,4G,4294967296,994427496,948.4 MB,993983288,947.9 MB,122991.364613,123.0 µs,122495.55356,122.5 µs,0.95875,6.995,47.1562,44.875,55.125
57,4096,mmap,1,randrw,64,zram,0,4G,4294967296,6526284518,6.1 GB,6523369248,6.1 GB,10394.872044,10.4 µs,9340.143343,9.3 µs,5.35,43.835,0.0,50.815,49.185
58,4096,mmap,1,randrw,64,ssd,1,4G,4294967296,780120176,744.0 MB,779771699,743.6 MB,143092.688513,143.1 µs,172187.262809,172.2 µs,0.783333,5.64143,48.7119,44.8605,55.1395
59,4096,mmap,1,randrw,64,zram,1,4G,4294967296,788062698,751.6 MB,787710673,751.2 MB,7230.334299,7.2 µs,156981.336977,157.0 µs,0.608095,48.8714,0.375238,50.129,49.871
60,4096,mmap,1,randrw,64,ssd,0,512M,536870912,846321273,807.1 MB,845943224,806.8 MB,150210.564537,150.2 µs,156142.483893,156.1 µs,0.908947,7.72526,46.2647,45.1005,54.8995
61,4096,mmap,1,randrw,64,zram,0,512M,536870912,328686058,313.5 MB,328539235,313.3 MB,37141.191254,37.1 µs,720932.925644,720.9 µs,0.363137,5.12804,47.3276,47.1176,52.8824
62,4096,mmap,1,randrw,64,ssd,1,512M,536870912,778953179,742.9 MB,778605223,742.5 MB,148786.461589,148.8 µs,184436.068339,184.4 µs,0.905714,7.85095,45.8424,45.3976,54.6024
63,4096,mmap,1,randrw,64,zram,1,512M,536870912,1247546619,1.2 GB,1246989344,1.2 GB,19893.608291,19.9 µs,186683.436312,186.7 µs,1.03077,54.8638,0.00153846,44.1038,55.8962
64,4096,mmap,1,randrw,64,ssd,0,64G,68719476736,994082328,948.0 MB,993638275,947.6 MB,121938.771853,121.9 µs,121442.60947,121.4 µs,0.93875,6.6675,47.2706,45.1175,54.8825
65,4096,mmap,1,randrw,64,zram,0,64G,68719476736,6369053793,5.9 GB,6366208759,5.9 GB,11007.396733,11.0 µs,9909.9845,9.9 µs,5.755,43.405,0.0,50.835,49.165
66,4096,mmap,1,randrw,64,ssd,1,64G,68719476736,782571597,746.3 MB,782222025,746.0 MB,142519.644986,142.5 µs,172494.179167,172.5 µs,0.821905,5.6781,48.931,44.5676,55.4324
67,4096,mmap,1,randrw,64,zram,1,64G,68719476736,701261309,668.8 MB,700948058,668.5 MB,7278.469203,7.3 µs,166622.618468,166.6 µs,0.493478,51.4865,0.348696,47.6665,52.3335
68,4096,mmap,1,randrw,64,ssd,0,8G,8589934592,979966189,934.6 MB,979528442,934.2 MB,123544.400338,123.5 µs,122981.712631,123.0 µs,0.98375,6.8425,47.4744,44.6925,55.3075
69,4096,mmap,1,randrw,64,zram,0,8G,8589934592,6644898351,6.2 GB,6641930097,6.2 GB,10521.261405,10.5 µs,9399.002026,9.4 µs,5.12,43.6,0.0,51.285,48.715
70,4096,mmap,1,randrw,64,ssd,1,8G,8589934592,771954498,736.2 MB,771609669,735.9 MB,142774.615791,142.8 µs,173215.526295,173.2 µs,0.79619,5.8781,48.8862,44.4367,55.5633
71,4096,mmap,1,randrw,64,zram,1,8G,8589934592,712012394,679.0 MB,711694341,678.7 MB,7309.340651,7.3 µs,165576.366159,165.6 µs,0.533913,51.4604,0.33,47.6722,52.3278
72,4096,mmap,1,randwrite,64,ssd,0,16G,17179869184,0,0.0 B,1932385038,1.8 GB,0.0,0.0 ns,123472.270121,123.5 µs,0.957647,6.69235,46.8176,45.5224,54.4776
73,4096,mmap,1,randwrite,64,zram,0,16G,17179869184,0,0.0 B,13379960423,12.5 GB,0.0,0.0 ns,9631.807823,9.6 µs,5.005,44.025,0.0,50.965,49.035
74,4096,mmap,1,randwrite,64,ssd,1,16G,17179869184,0,0.0 B,1182738575,1.1 GB,0.0,0.0 ns,209849.740536,209.8 µs,0.655714,4.95321,49.9032,44.4821,55.5179
75,4096,mmap,1,randwrite,64,zram,1,16G,17179869184,0,0.0 B,722435154,689.0 MB,0.0,0.0 ns,175790.332698,175.8 µs,0.247174,53.9276,0.0471739,45.775,54.225
76,4096,mmap,1,randwrite,64,ssd,0,1G,1073741824,0,0.0 B,1183920417,1.1 GB,0.0,0.0 ns,216668.762795,216.7 µs,0.468929,4.40821,49.6511,45.4618,54.5382
77,4096,mmap,1,randwrite,64,zram,0,1G,1073741824,0,0.0 B,346924388,330.9 MB,0.0,0.0 ns,709650.155325,709.7 µs,0.217959,2.47286,48.1395,49.1491,50.8509
78,4096,mmap,1,randwrite,64,ssd,1,1G,1073741824,0,0.0 B,1199167220,1.1 GB,0.0,0.0 ns,216456.405106,216.5 µs,0.654286,6.06893,47.9243,45.3507,54.6493
79,4096,mmap,1,randwrite,64,zram,1,1G,1073741824,0,0.0 B,1309141902,1.2 GB,0.0,0.0 ns,198215.253468,198.2 µs,0.6284,55.9328,0.0,43.4388,56.5612
80,4096,mmap,1,randwrite,64,ssd,0,256M,268435456,0,0.0 B,1056280192,1007.3 MB,0.0,0.0 ns,233446.881407,233.4 µs,0.561613,9.64871,44.8058,44.9816,55.0184
81,4096,mmap,1,randwrite,64,zram,0,256M,268435456,0,0.0 B,326359096,311.2 MB,0.0,0.0 ns,785498.463963,785.5 µs,0.109135,1.67885,47.5281,50.6173,49.3827
82,4096,mmap,1,randwrite,64,ssd,1,256M,268435456,0,0.0 B,1208913460,1.1 GB,0.0,0.0 ns,215052.035169,215.1 µs,0.673704,8.31259,46.3474,44.6641,55.3359
83,4096,mmap,1,randwrite,64,zram,1,256M,268435456,0,0.0 B,1287170838,1.2 GB,0.0,0.0 ns,201680.968911,201.7 µs,0.633077,55.9573,0.000769231,43.4085,56.5915
84,4096,mmap,1,randwrite,64,ssd,0,2G,2147483648,0,0.0 B,1474287237,1.4 GB,0.0,0.0 ns,176390.835411,176.4 µs,0.706818,3.42818,45.7968,50.0591,49.9409
85,4096,mmap,1,randwrite,64,zram,0,2G,2147483648,0,0.0 B,21857339928,20.4 GB,0.0,0.0 ns,10163.237491,10.2 µs,9.18,30.66,0.0,60.12,39.88
86,4096,mmap,1,randwrite,64,ssd,1,2G,2147483648,0,0.0 B,1170290816,1.1 GB,0.0,0.0 ns,207995.975283,208.0 µs,0.595,5.865,48.5621,44.975,55.025
87,4096,mmap,1,randwrite,64,zram,1,2G,2147483648,0,0.0 B,745330550,710.8 MB,0.0,0.0 ns,171476.943519,171.5 µs,0.312,52.5367,0.054,47.0953,52.9047
88,4096,mmap,1,randwrite,64,ssd,0,32G,34359738368,0,0.0 B,1848788720,1.7 GB,0.0,0.0 ns,127002.1281,127.0 µs,1.00333,6.57556,46.0706,46.3433,53.6567
89,4096,mmap,1,randwrite,64,zram,0,32G,34359738368,0,0.0 B,13432266758,12.5 GB,0.0,0.0 ns,9417.766247,9.4 µs,4.445,44.215,0.005,51.34,48.66
90,4096,mmap,1,randwrite,64,ssd,1,32G,34359738368,0,0.0 B,1189247486,1.1 GB,0.0,0.0 ns,208145.345138,208.1 µs,0.646786,5.15536,49.3968,44.7979,55.2021
91,4096,mmap,1,randwrite,64,zram,1,32G,34359738368,0,0.0 B,719877191,686.5 MB,0.0,0.0 ns,176505.855441,176.5 µs,0.275957,53.3574,0.105319,46.2606,53.7394
92,4096,mmap,1,randwrite,64,ssd,0,4G,4294967296,0,0.0 B,1821155370,1.7 GB,0.0,0.0 ns,129941.078199,129.9 µs,0.821111,6.52556,46.7844,45.8578,54.1422
93,4096,mmap,1,randwrite,64,zram,0,4G,4294967296,0,0.0 B,13469125193,12.5 GB,0.0,0.0 ns,9776.50779,9.8 µs,3.07,35.77,0.0,61.15,38.85
94,4096,mmap,1,randwrite,64,ssd,1,4G,4294967296,0,0.0 B,1183308825,1.1 GB,0.0,0.0 ns,208570.327814,208.6 µs,0.572857,5.25643,49.6454,44.5243,55.4757
95,4096,mmap,1,randwrite,64,zram,1,4G,4294967296,0,0.0 B,700561480,668.1 MB,0.0,0.0 ns,189261.722904,189.3 µs,0.298125,54.4421,0.175208,45.081,54.919
96,4096,mmap,1,randwrite,64,ssd,0,512M,536870912,0,0.0 B,1226038835,1.1 GB,0.0,0.0 ns,210928.391353,210.9 µs,0.614444,5.68889,48.5096,45.1785,54.8215
97,4096,mmap,1,randwrite,64,zram,0,512M,536870912,0,0.0 B,335846056,320.3 MB,0.0,0.0 ns,743496.450042,743.5 µs,0.198317,2.53881,47.4624,49.7044,50.2956
98,4096,mmap,1,randwrite,64,ssd,1,512M,536870912,0,0.0 B,1195370803,1.1 GB,0.0,0.0 ns,217465.750156,217.5 µs,0.6725,7.03821,47.4132,44.8736,55.1264
99,4096,mmap,1,randwrite,64,zram,1,512M,536870912,0,0.0 B,1248673124,1.2 GB,0.0,0.0 ns,207989.109103,208.0 µs,0.587308,55.9631,0.0,43.4492,56.5508
100,4096,mmap,1,randwrite,64,ssd,0,64G,68719476736,0,0.0 B,1867884662,1.7 GB,0.0,0.0 ns,125906.733615,125.9 µs,1.00529,6.76647,46.7159,45.4994,54.5006
101,4096,mmap,1,randwrite,64,zram,0,64G,68719476736,0,0.0 B,13154570584,12.3 GB,0.0,0.0 ns,9673.25083,9.7 µs,5.025,43.75,0.0,51.215,48.785
102,4096,mmap,1,randwrite,64,ssd,1,64G,68719476736,0,0.0 B,1183634929,1.1 GB,0.0,0.0 ns,209388.437471,209.4 µs,0.625714,4.98607,49.8004,44.5857,55.4143
103,4096,mmap,1,randwrite,64,zram,1,64G,68719476736,0,0.0 B,717382210,684.1 MB,0.0,0.0 ns,176074.602575,176.1 µs,0.302766,53.5243,0.0702128,46.1002,53.8998
104,4096,mmap,1,randwrite,64,ssd,0,8G,8589934592,0,0.0 B,1962068202,1.8 GB,0.0,0.0 ns,122571.567165,122.6 µs,0.95125,6.91688,47.615,44.5094,55.4906
105,4096,mmap,1,randwrite,64,zram,0,8G,8589934592,0,0.0 B,12449180568,11.6 GB,0.0,0.0 ns,10478.657586,10.5 µs,4.27,44.01,0.0,51.72,48.28
106,4096,mmap,1,randwrite,64,ssd,1,8G,8589934592,0,0.0 B,1157283205,1.1 GB,0.0,0.0 ns,209034.130434,209.0 µs,0.579655,5.7831,48.9431,44.6879,55.3121
107,4096,mmap,1,randwrite,64,zram,1,8G,8589934592,0,0.0 B,689539200,657.6 MB,0.0,0.0 ns,190637.266949,190.6 µs,0.294898,53.71,0.146122,45.8486,54.1514
108,4096,mmap,1,read,64,ssd,0,16G,17179869184,8540824849,8.0 GB,0,0.0 B,21807.869133,21.8 µs,0.0,0.0 ns,3.23,16.1667,29.7967,50.8,49.2
109,4096,mmap,1,read,64,zram,0,16G,17179869184,16951030275,15.8 GB,0,0.0 B,6614.634148,6.6 µs,0.0,0.0 ns,7.5,33.57,0.0,58.93,41.07
110,4096,mmap,1,read,64,ssd,1,16G,17179869184,8396808007,7.8 GB,0,0.0 B,20150.484231,20.2 µs,0.0,0.0 ns,3.19667,19.69,24.01,53.0967,46.9033
111,4096,mmap,1,read,64,zram,1,16G,17179869184,15435641674,14.4 GB,0,0.0 B,7366.682039,7.4 µs,0.0,0.0 ns,5.65,34.63,0.0,59.73,40.27
112,4096,mmap,1,read,64,ssd,0,1G,1073741824,9123669242,8.5 GB,0,0.0 B,28047.776899,28.0 µs,0.0,0.0 ns,3.71,19.4933,24.0867,52.7067,47.2933
113,4096,mmap,1,read,64,zram,0,1G,1073741824,11407615660,10.6 GB,0,0.0 B,21478.971553,21.5 µs,0.0,0.0 ns,4.235,44.56,0.0,51.21,48.79
114,4096,mmap,1,read,64,ssd,1,1G,1073741824,9113988957,8.5 GB,0,0.0 B,28035.711573,28.0 µs,0.0,0.0 ns,3.58333,16.14,25.45,54.81,45.19
115,4096,mmap,1,read,64,zram,1,1G,1073741824,10141599282,9.4 GB,0,0.0 B,24466.72075,24.5 µs,0.0,0.0 ns,4.35,44.44,0.005,51.2,48.8
116,4096,mmap,1,read,64,ssd,0,256M,268435456,7886100153,7.3 GB,0,0.0 B,31878.811489,31.9 µs,0.0,0.0 ns,2.97667,48.01,0.973333,48.04,51.96
117,4096,mmap,1,read,64,zram,0,256M,268435456,5391454317,5.0 GB,0,0.0 B,36323.390594,36.3 µs,0.0,0.0 ns,2.038,51.924,0.0,46.034,53.966
118,4096,mmap,1,read,64,ssd,1,256M,268435456,7515253361,7.0 GB,0,0.0 B,33360.040895,33.4 µs,0.0,0.0 ns,3.53667,47.8967,0.83,47.7333,52.2667
119,4096,mmap,1,read,64,zram,1,256M,268435456,9562966425,8.9 GB,0,0.0 B,25925.672909,25.9 µs,0.0,0.0 ns,3.12333,48.4,0.0,48.4767,51.5233
120,4096,mmap,1,read,64,ssd,0,2G,2147483648,9126092528,8.5 GB,0,0.0 B,28164.829365,28.2 µs,0.0,0.0 ns,2.52,2.86333,42.5833,52.03,47.97
121,4096,mmap,1,read,64,zram,0,2G,2147483648,24701465397,23.0 GB,0,0.0 B,9048.613849,9.0 µs,0.0,0.0 ns,,,,,
122,4096,mmap,1,read,64,ssd,1,2G,2147483648,7986921982,7.4 GB,0,0.0 B,24238.886904,24.2 µs,0.0,0.0 ns,2.47333,17.3167,27.6467,52.5633,47.4367
123,4096,mmap,1,read,64,zram,1,2G,2147483648,18325193796,17.1 GB,0,0.0 B,6166.499453,6.2 µs,0.0,0.0 ns,6.81,33.74,0.0,59.45,40.55
124,4096,mmap,1,read,64,ssd,0,32G,34359738368,8511205937,7.9 GB,0,0.0 B,21577.203537,21.6 µs,0.0,0.0 ns,3.09,16.54,29.0067,51.3667,48.6333
125,4096,mmap,1,read,64,zram,0,32G,34359738368,16154084799,15.0 GB,0,0.0 B,6678.080669,6.7 µs,0.0,0.0 ns,6.36,34.28,0.0,59.35,40.65
126,4096,mmap,1,read,64,ssd,1,32G,34359738368,8117112772,7.6 GB,0,0.0 B,21388.910751,21.4 µs,0.0,0.0 ns,3.66,20.03,23.5933,52.7167,47.2833
127,4096,mmap,1,read,64,zram,1,32G,34359738368,15582647785,14.5 GB,0,0.0 B,7243.107643,7.2 µs,0.0,0.0 ns,6.62,33.99,0.0,59.39,40.61
128,4096,mmap,1,read,64,ssd,0,4G,4294967296,8678893247,8.1 GB,0,0.0 B,22141.96055,22.1 µs,0.0,0.0 ns,2.43667,13.82,31.4067,52.3367,47.6633
129,4096,mmap,1,read,64,zram,0,4G,4294967296,20199728611,18.8 GB,0,0.0 B,5232.475406,5.2 µs,0.0,0.0 ns,6.49,34.13,0.0,59.38,40.62
130,4096,mmap,1,read,64,ssd,1,4G,4294967296,8538702377,8.0 GB,0,0.0 B,21079.865395,21.1 µs,0.0,0.0 ns,2.87,16.6967,26.9067,53.5233,46.4767
131,4096,mmap,1,read,64,zram,1,4G,4294967296,17933057603,16.7 GB,0,0.0 B,6355.567104,6.4 µs,0.0,0.0 ns,6.75,34.04,0.0,59.21,40.79
132,4096,mmap,1,read,64,ssd,0,512M,536870912,9143091635,8.5 GB,0,0.0 B,28034.61848,28.0 µs,0.0,0.0 ns,3.39667,17.23,26.1933,53.1633,46.8367
133,4096,mmap,1,read,64,zram,0,512M,536870912,11152138386,10.4 GB,0,0.0 B,22234.01809,22.2 µs,0.0,0.0 ns,4.33,44.23,0.0,51.435,48.565
134,4096,mmap,1,read,64,ssd,1,512M,536870912,8985287230,8.4 GB,0,0.0 B,28129.356126,28.1 µs,0.0,0.0 ns,3.81333,27.74,16.5433,51.89,48.11
135,4096,mmap,1,read,64,zram,1,512M,536870912,9268880056,8.6 GB,0,0.0 B,26591.099834,26.6 µs,0.0,0.0 ns,4.20333,48.0567,0.0,47.74,52.26
136,4096,mmap,1,read,64,ssd,0,64G,68719476736,8440122419,7.9 GB,0,0.0 B,20052.056669,20.1 µs,0.0,0.0 ns,2.86,19.29,24.8833,52.9567,47.0433
137,4096,mmap,1,read,64,zram,0,64G,68719476736,15352876840,14.3 GB,0,0.0 B,6916.643093,6.9 µs,0.0,0.0 ns,6.43,34.27,0.0,59.3,40.7
138,4096,mmap,1,read,64,ssd,1,64G,68719476736,8635269758,8.0 GB,0,0.0 B,21777.171435,21.8 µs,0.0,0.0 ns,2.57667,15.3,30.7667,51.3533,48.6467
